full_name,e,q,i,om,w,ad,tp_cal,per_y,class,data_arc,condition_code,n_obs_used,two_body,A1,A2,A3,DT,M1,K1,M2,K2,PC,diameter,extent,albedo,rot_per,GM
"     C/2000 W1 (Utsunomiya-Jones)",1.000001769662552,.3211811790223707,160.1654345803042,10.76595996173393,51.50886753780876,,20001226.5592705,,HYP,58,,440,,,,,,12.6,10.,20.5,5.,0.03,,,,,
"     C/2000 WM1 (LINEAR)",1.000242782046336,.5553478141797995,72.55022904813463,237.8957290233648,276.7709061580807,,20020122.6731928,,HYP,981,,2130,,5.765843816219941E-9,-8.002985625969952E-11,,,11.2,4.75,,,,,,,,
"     C/2000 W2 (SOHO)",1.0,0.0051,146.40,353.04,75.32,,20001116.6400000,,PAR,0,,6,T,,,,,,,,,,,,,,
"     C/2000 W3 (SOHO)",1.0,0.0076,144.38,8.23,86.48,,20001118.6900000,,PAR,0,,9,T,,,,,,,,,,,,,,
"     C/2000 W4 (SOHO)",1.0,0.0053,144.52,359.32,79.61,,20001120.3600000,,PAR,1,,29,T,,,,,,,,,,,,,,
"     C/2000 W5 (SOHO)",1.0,0.0049,145.72,5.15,84.40,,20001127.6900000,,PAR,0,,8,T,,,,,,,,,,,,,,
"     C/2000 X1 (SOHO)",1.0,0.0050,145.96,7.00,87.16,,20001203.9500000,,PAR,0,,8,T,,,,,,,,,,,,,,
"     C/2000 X2 (SOHO)",1.0,0.0055,143.15,12.94,90.21,,20001206.5000000,,PAR,1,,17,T,,,,,,,,,,,,,,
"     C/2000 X3 (SOHO)",1.0,0.0056,144.49,359.30,79.03,,20001206.5700000,,PAR,1,,32,T,,,,,,,,,,,,,,
"     C/2000 X4 (SOHO)",1.0,0.0059,141.91,314.54,38.13,,20001205.7600000,,PAR,0,,5,T,,,,,,,,,,,,,,
"     C/2000 X5 (SOHO)",1.0,0.0055,143.18,3.76,80.32,,20001207.4700000,,PAR,0,,6,T,,,,,,,,,,,,,,
"     C/2000 X6 (SOHO)",1.0,0.0077,138.16,346.04,68.37,,20001207.8100000,,PAR,0,,7,T,,,,,,,,,,,,,,
"     C/2000 X7 (SOHO)",1.0,0.0059,147.79,340.27,61.09,,20001211.0500000,,PAR,0,,9,T,,,,,,,,,,,,,,
"     C/2000 X8 (SOHO)",1.0,0.0054,140.57,23.50,98.14,,20001213.2200000,,PAR,0,,10,T,,,,,,,,,,,,,,
"     C/2000 X9 (SOHO)",1.0,0.0386,72.66,73.96,60.08,,20001203.7500000,,PAR,0,,9,T,,,,,,,,,,,,,,
"     C/2000 Y1 (Tubbiolo)",1.002349984527583,7.974763527326894,137.9742457692548,239.3948329507977,181.7325050273401,,20010202.1568921,,HYP,742,,94,,,,,,6.3,10.,10.7,5.,0.03,,,,,
"     C/2000 Y2 (Skiff)",.9943481863434642,2.768706557787778,12.08743789976047,185.8483275837145,326.8179974964651,976.9899075946929,20010321.8068939,10842.8099233445,JFc,201,,159,,,,,,14.4,4.5,,,,,,,,
"     C/2000 Y4 (SOHO)",1.0,0.0051,132.68,324.92,52.89,,20001218.0800000,,PAR,0,,23,T,,,,,,,,,,,,,,
"     C/2000 Y5 (SOHO)",1.0,0.0070,142.93,315.39,38.85,,20001220.0600000,,PAR,0,,5,T,,,,,,,,,,,,,,
"     C/2000 Y6 (SOHO)",1.0,0.0252,87.30,229.47,88.03,,20001220.8500000,,PAR,0,,13,T,,,,,,,,,,,,,,
"     C/2000 Y7 (SOHO)",1.0,0.0245,89.02,228.93,89.13,,20001220.8500000,,PAR,0,,12,T,,,,,,,,,,,,,,
"     C/2000 Y8 (SOHO)",1.0,0.0060,145.95,3.25,79.51,,20001224.1400000,,PAR,0,,6,T,,,,,,,,,,,,,,
"     C/2000 Y9 (SOHO)",1.0,0.0051,147.66,343.96,66.36,,20001225.4500000,,PAR,0,,5,T,,,,,,,,,,,,,,
"     C/2001 A1 (LINEAR)",.9909365506583453,2.406447374155417,59.94073866321383,339.5944958318638,107.889039746939,528.6159665970081,20000917.6201485,4326.45795680218,COM,93,,126,,,,,,12.8,6.75,,,,,,,,
"     C/2001 A2-A (LINEAR)",0.999692137817885,0.779054495221844,36.4866097334356,295.1277176090811,295.322728284241,5060.280994327029,20010524.5236567,127299.13248616,COM,136,,436,,-2.114835704287788E-8,1.92001727747633E-8,,,13.,10.0,,,,,,,,
"     C/2001 A2-B (LINEAR)",0.999303580246131,0.779017158127398,36.4758214872215,295.1246666062354,295.326808388447,2236.426788103697,20010524.5191515,37412.9639232097,COM,333,,1717,,5.252125837664723E-9,-3.083455246456309E-9,6.608764277387061E-10,,7.,12.0,14.,5.0,0.03,,,,,
"     C/2001 A3 (SOHO)",1.0,0.0069,143.63,12.05,90.69,,20010108.6500000,,PAR,1,,14,T,,,,,,,,,,,,,,
"     C/2001 A4 (SOHO)",1.0,0.0054,144.69,356.82,76.03,,20010114.8700000,,PAR,0,,19,T,,,,,,,,,,,,,,
"     C/2001 B1 (LINEAR)",1.001229496025104,2.928436550063644,104.1111446934874,49.84126328951502,284.8487530083311,,20000919.4159225,,HYP,351,,167,,,,,,12.5,4.75,,,,,,,,
"     C/2001 B2 (NEAT)",1.00174828651609,5.306801191155,150.6015453933576,145.0947737686238,304.7570373972272,,20000901.7589524,,HYP,1123,,553,,,,,,5.3,9.75,9.3,5.,0.03,,,,,
"     C/2001 B3 (SOHO)",1.0,0.0077,144.54,7.10,85.46,,20010125.3600000,,PAR,1,,28,T,,,,,,,,,,,,,,
"     C/2001 C1 (LINEAR)",.999874901765215,5.104333433924516,68.96452495211356,33.71634210245649,219.9498359291361,81600.09885262969,20020328.4138369,8242139.94928189,COM,795,,229,,,,,,6.7,9.75,10.6,5.,0.03,,,,,
"     C/2001 C2 (SOHO)",1.0,0.0053,144.61,8.15,86.45,,20010207.9200000,,PAR,1,,65,T,,,,,,,,,,,,,,
"     C/2001 C3 (SOHO)",1.0,0.0051,144.59,1.02,79.54,,20010204.9800000,,PAR,1,,53,T,,,,,,,,,,,,,,
"     C/2001 C4 (SOHO)",1.0,0.0051,134.29,328.00,57.39,,20010208.4400000,,PAR,1,,12,T,,,,,,,,,,,,,,
"     C/2001 C5 (SOHO)",1.0,0.0256,166.26,322.52,51.27,,20010213.2900000,,PAR,1,,32,T,,,,,,,,,,,,,,
"     C/2001 C6 (SOHO)",1.0,0.0058,139.77,340.03,65.31,,20010215.0300000,,PAR,1,,43,T,,,,,,,,,,,,,,
"     C/2001 C7 (SOHO)",1.0,0.0350,73.68,54.75,54.23,,20010211.6700000,,PAR,0,,8,T,,,,,,,,,,,,,,
"     C/2001 E1 (SOHO)",1.0,0.0357,73.37,72.24,58.28,,20010315.6400000,,PAR,0,,7,T,,,,,,,,,,,,,,
"     C/2001 F2 (SOHO)",1.0,0.0049,144.58,8.16,87.46,,20010327.2700000,,PAR,2,,45,T,,,,,,,,,,,,,,
"     C/2001 G1 (LONEOS)",1.002800880854593,8.235531131916753,45.36444890692514,203.8911334120133,343.2815467046494,,20011009.2154953,,HYP,885,,134,,,,,,9.8,4.5,,,,,,,,
"     C/2001 G2 (SOHO)",1.0,0.0057,144.59,8.27,85.97,,20010409.0100000,,PAR,1,,55,T,,,,,,,,,,,,,,
"     C/2001 G3 (SOHO)",1.0,0.0079,144.23,3.55,77.17,,20010411.1400000,,PAR,0,,4,T,,,,,,,,,,,,,,
"     C/2001 H1 (SOHO)",1.0,0.0084,139.17,341.72,63.84,,20010420.7500000,,PAR,0,,16,T,,,,,,,,,,,,,,
"     C/2001 H2 (SOHO)",1.0,0.0072,146.28,332.13,41.08,,20010420.8300000,,PAR,0,,3,T,,,,,,,,,,,,,,
"     C/2001 H3 (SOHO)",1.0,0.0075,143.53,11.76,84.37,,20010420.9000000,,PAR,0,,13,T,,,,,,,,,,,,,,
"     C/2001 H4 (SOHO)",1.0,0.0067,143.28,6.90,80.65,,20010420.9900000,,PAR,0,,7,T,,,,,,,,,,,,,,
"     P/2001 H5 (NEAT)",.6001911793650643,2.396648954076237,8.399268405606099,329.5630643727804,224.8783059864192,9.592325927819179,20010128.7012526,14.6769658669442,JFc,98,5,43,,,,,,7.2,24.,15.6,5.,0.03,,,,,
"     C/2001 H6 (SOHO)",1.0,0.0058,143.93,10.47,87.40,,20010427.4000000,,PAR,1,,34,T,,,,,,,,,,,,,,
"     C/2001 H7 (SOHO)",1.0,0.0053,143.43,5.98,83.87,,20010430.5900000,,PAR,0,,8,T,,,,,,,,,,,,,,
"     C/2001 H8 (SOHO)",1.0,0.0065,145.73,345.62,72.54,,20010418.1600000,,PAR,0,,6,T,,,,,,,,,,,,,,
"     C/2001 HT50 (LINEAR-NEAT)",.9976602740233036,2.792082873527374,163.2121263175458,42.91249529929954,324.0710195242187,2383.883024670201,20030709.0238866,41224.2880538231,COM,1779,,3866,,,,,,7.7,7.5,9.8,5.,0.03,,,,,
"     C/2001 J2 (SOHO)",1.0,0.0074,142.82,14.97,87.54,,20010505.8400000,,PAR,0,,5,T,,,,,,,,,,,,,,
"     C/2001 J3 (SOHO)",1.0,0.0084,138.41,332.57,58.26,,20010507.0800000,,PAR,0,,5,T,,,,,,,,,,,,,,
"     C/2001 J4 (SOHO)",1.0,0.0052,143.05,7.06,84.73,,20010510.5500000,,PAR,0,,11,T,,,,,,,,,,,,,,
"     C/2001 J5 (SOHO)",1.0,0.0053,141.93,13.43,91.41,,20010513.5400000,,PAR,0,,13,T,,,,,,,,,,,,,,
"     C/2001 K2 (SOHO)",1.0,0.0051,143.11,10.77,87.21,,20010520.2500000,,PAR,0,,24,T,,,,,,,,,,,,,,
"     C/2001 K3 (Skiff)",.9989356689661302,3.060125236534919,52.02657727751583,289.8501168394762,3.452327978531549,5747.26592775572,20010422.8765259,154170.724985119,COM,142,,331,,,,,,12.1,4.5,,,,,,,,
"     C/2001 K4 (SOHO)",1.0,0.0071,145.97,3.06,82.86,,20010522.9600000,,PAR,0,,17,T,,,,,,,,,,,,,,
"     C/2001 K5 (LINEAR)",.999534232311163,5.184238846910541,72.59040367159497,237.45773070,47.05425305734584,22255.8655126093,20021011.7409880,1174307.05258735,COM,1305,,3286,,,,,,5.9,8.,8.6,5.,0.03,,,,,
"     C/2001 K6 (SOHO)",1.0,0.0062,148.11,324.74,50.79,,20010523.8200000,,PAR,0,,9,T,,,,,,,,,,,,,,
"     C/2001 K7 (SOHO)",1.0,0.0075,143.43,8.10,86.69,,20010524.0100000,,PAR,0,,8,T,,,,,,,,,,,,,,
"     C/2001 K8 (SOHO)",1.0,0.0077,143.33,11.75,89.04,,20010530.0700000,,PAR,0,,14,T,,,,,,,,,,,,,,
"     C/2001 K9 (SOHO)",1.0,0.0054,141.54,12.89,88.97,,20010525.4400000,,PAR,1,,7,T,,,,,,,,,,,,,,
"     C/2001 K10 (SOHO)",1.0,0.0051,147.11,15.02,97.97,,20010519.4900000,,PAR,1,,4,T,,,,,,,,,,,,,,
"     C/2001 K11 (SOHO)",1.0,0.0339,72.36,73.28,57.26,,20010516.8500000,,PAR,0,,17,T,,,,,,,,,,,,,,
"     C/2001 L1 (SOHO)",1.0,0.0057,141.65,18.23,93.91,,20010603.3800000,,PAR,1,,12,T,,,,,,,,,,,,,,
"     C/2001 L2 (SOHO)",1.0,0.0052,145.13,323.04,48.85,,20010604.6000000,,PAR,0,,8,T,,,,,,,,,,,,,,
"     C/2001 L3 (SOHO)",1.0,0.0050,142.67,10.15,87.82,,20010605.1100000,,PAR,0,,18,T,,,,,,,,,,,,,,
"     C/2001 L4 (SOHO)",1.0,0.0053,146.12,347.67,69.35,,20010606.0900000,,PAR,0,,14,T,,,,,,,,,,,,,,
"     C/2001 L5 (SOHO)",1.0,0.0051,141.06,14.76,91.02,,20010606.2700000,,PAR,0,,7,T,,,,,,,,,,,,,,
"     C/2001 L6 (SOHO)",1.0,0.0049,145.25,330.92,54.04,,20010609.2800000,,PAR,1,,11,T,,,,,,,,,,,,,,
"     C/2001 L7 (SOHO)",1.0,0.0049,141.86,17.76,93.81,,20010609.5000000,,PAR,0,,9,T,,,,,,,,,,,,,,
"     C/2001 L8 (SOHO)",1.0,0.0059,137.37,24.73,98.72,,20010610.5400000,,PAR,0,,11,T,,,,,,,,,,,,,,
"     C/2001 L9 (SOHO)",1.0,0.0076,134.64,29.69,103.33,,20010614.1200000,,PAR,0,,11,T,,,,,,,,,,,,,,
"     C/2001 L10 (SOHO)",1.0,0.0355,71.70,72.40,57.72,,20010601.4700000,,PAR,0,,11,T,,,,,,,,,,,,,,
"     C/2001 L11 (SOHO)",1.0,0.0050,144.49,1.06,80.75,,20010608.5900000,,PAR,0,,10,T,,,,,,,,,,,,,,
"     C/2001 M2 (SOHO)",1.0,0.0059,144.85,4.76,83.63,,20010617.0900000,,PAR,0,,38,T,,,,,,,,,,,,,,
"     C/2001 M3 (SOHO)",1.0,0.0050,143.08,8.66,87.22,,20010617.2500000,,PAR,1,,57,T,,,,,,,,,,,,,,
"     C/2001 M4 (SOHO)",1.0,0.0051,144.88,359.53,79.29,,20010619.4700000,,PAR,0,,13,T,,,,,,,,,,,,,,
"     C/2001 M5 (SOHO)",1.0,0.0052,143.84,5.25,84.16,,20010620.7200000,,PAR,0,,10,T,,,,,,,,,,,,,,
"     C/2001 M6 (SOHO)",1.0,0.0058,145.43,352.78,72.35,,20010622.4300000,,PAR,1,,12,T,,,,,,,,,,,,,,
"     C/2001 M7 (SOHO)",1.0,0.0072,143.14,12.44,90.57,,20010626.3000000,,PAR,1,,19,T,,,,,,,,,,,,,,
"     C/2001 M8 (SOHO)",1.0,0.0046,144.66,1.92,80.95,,20010627.5400000,,PAR,1,,44,T,,,,,,,,,,,,,,
"     C/2001 M9 (SOHO)",1.0,0.0051,145.62,353.22,72.49,,20010627.0600000,,PAR,0,,13,T,,,,,,,,,,,,,,
"     C/2001 M10 (NEAT)",.8010949419015987,5.30279628330891,28.08340029829428,293.9174985394507,5.478963939082306,48.01707736902966,20010621.2120168,137.656548514002,JFc,526,3,93,,,,,,10.7,6.25,,,,,,,,
"     C/2001 M11 (SOHO)",1.0,0.0061,145.09,4.48,82.95,,20010627.6000000,,PAR,0,,6,T,,,,,,,,,,,,,,
"     C/2001 N1 (SOHO)",1.0,0.0052,95.09,302.92,114.59,,20010706.3000000,,PAR,1,,12,T,,,,,,,,,,,,,,
"     C/2001 N2 (LINEAR)",1.001058289433404,2.668512572321708,138.5435320205787,52.8036422773401,151.8960752277129,,20020819.6648821,,HYP,697,,884,,,,,,11.6,4.5,,,,,,,,
"     C/2001 O1 (SOHO)",1.0,0.0051,144.49,0.10,79.04,,20010716.9400000,,PAR,0,,21,T,,,,,,,,,,,,,,
"     C/2001 O2 (NEAT)",.9977981450535778,4.819417541885846,90.92621170672679,328.7160223146212,280.8948018824848,4372.778252746871,19991017.3405742,102404.012897129,COM,398,,73,,,,,,6.6,10.,11.0,5.,0.03,,,,,
"     C/2001 OG108 (LONEOS)",.9252600805559724,.9940478865063089,80.24505922964728,10.55528990853371,116.4195105221841,25.60613830317101,20020315.2060711,48.5054148756755,HTC,340,2,882,,,,,,13.3,11.5,,,,13.6,,0.054,57.12,
"     C/2001 P1 (SOHO)",1.0,0.0113,29.90,140.14,72.08,,20010805.5300000,,PAR,1,,16,T,,,,,,,,,,,,,,
"     C/2001 P2 (SOHO)",1.0,0.0050,144.76,1.34,79.84,,20010815.8000000,,PAR,0,,12,T,,,,,,,,,,,,,,
"     C/2001 Q1 (NEAT)",.9659359000755481,5.833969680531458,66.95047898843927,139.2613351339029,175.4616353839851,336.694950412479,20010920.8705307,2241.34688953551,COM,560,,77,,,,,,11.9,4.5,,,,,,,,
"     C/2001 Q3 (SOHO)",1.0,0.0373,106.63,155.03,268.11,,20010826.5100000,,PAR,1,,47,T,,,,,,,,,,,,,,
"     C/2001 Q4 (NEAT)",1.000688051701856,.9619597853147941,99.6426335150403,210.2784398134271,1.204370507121934,,20040515.9657216,,HYP,1811,,2617,,1.63501329755828E-8,4.804120709323461E-10,4.321623695175123E-10,,8.0,6.75,,,,,,,,
"     P/2001 Q6 (NEAT)",.8238549457957186,1.408176780827268,56.85520489209188,22.13588164033325,43.32932597932233,14.58065455126517,20011109.4661644,22.6041557178825,HTC,218,4,369,,,,,,13.3,14.75,16.6,5.,0.03,,,,,
"     C/2001 Q7 (SOHO)",1.0,0.0445,13.28,43.95,54.77,,20010821.8000000,,PAR,0,,12,T,,,,,,,,,,,,,,
"     C/2001 Q8 (SOHO)",1.0,0.0451,13.07,44.76,56.22,,20010824.8100000,,PAR,1,,11,T,,,,,,,,,,,,,,
"     C/2001 Q9 (SOHO)",1.0,0.0071,144.77,355.98,71.96,,20010816.9400000,,PAR,0,,13,T,,,,,,,,,,,,,,
"     C/2001 R2 (SOHO)",1.0,0.0050,144.42,9.73,88.32,,20010904.8600000,,PAR,1,,129,T,,,,,,,,,,,,,,
"     C/2001 R3 (SOHO)",1.0,0.0057,144.19,12.11,91.07,,20010905.7800000,,PAR,0,,13,T,,,,,,,,,,,,,,
"     C/2001 R4 (SOHO)",1.0,0.0072,138.72,337.75,56.31,,20010908.8000000,,PAR,0,,14,T,,,,,,,,,,,,,,
"     C/2001 R5 (SOHO)",1.0,0.0069,144.67,8.92,87.24,,20010911.3700000,,PAR,1,,16,T,,,,,,,,,,,,,,
"     C/2001 R7 (SOHO)",1.0,0.0372,73.77,85.28,57.36,,20010912.8000000,,PAR,0,,7,T,,,,,,,,,,,,,,
"     C/2001 R8 (SOHO)",1.0,0.0437,13.58,42.19,59.63,,20010906.6700000,,PAR,0,,11,T,,,,,,,,,,,,,,
"     C/2001 R9 (SOHO)",1.0,0.0472,12.47,48.90,53.31,,20010907.3200000,,PAR,0,,5,T,,,,,,,,,,,,,,
"     C/2001 RX14 (LINEAR)",1.001606298733215,2.057561789315705,30.57414473422403,14.16984703189595,121.4856587768697,,20030118.7029181,,HYP,673,,3261,,,,,,9.7,6.5,11.9,5.,0.03,,,,,
"     C/2001 S1 (Skiff)",.929873247511075,3.74925040749981,139.1328170040247,330.1211961276907,285.1712147138388,103.1785702724019,20010602.3640706,390.930254249263,COM,85,5,39,,,,,,6.9,15.25,14.0,5.,0.03,,,,,
"     C/2001 S2 (SOHO)",1.0,0.0053,144.40,2.68,81.06,,20010928.9700000,,PAR,0,,25,T,,,,,,,,,,,,,,
"     C/2001 S3 (SOHO)",1.0,0.0050,144.46,9.39,89.55,,20010929.4300000,,PAR,1,,12,T,,,,,,,,,,,,,,
"     C/2001 T1 (SOHO)",1.0,0.0364,72.87,72.56,57.41,,20011009.1700000,,PAR,0,,8,T,,,,,,,,,,,,,,
"     C/2001 T2 (SOHO)",1.0,0.0070,143.82,5.30,80.74,,20011013.0600000,,PAR,0,,23,T,,,,,,,,,,,,,,
"     C/2001 T5 (SOHO)",1.0,0.0476,55.26,327.74,179.51,,20011015.7700000,,PAR,1,,23,T,,,,,,,,,,,,,,
"     C/2001 T6 (SOHO)",1.0,0.0057,146.71,358.68,80.61,,20011015.9100000,,PAR,0,,5,T,,,,,,,,,,,,,,
"     C/2001 T7 (SOHO)",1.0,0.0050,144.85,7.44,91.47,,20011007.1900000,,PAR,0,,18,T,,,,,,,,,,,,,,
"     C/2001 U1 (SOHO)",1.0,0.0055,144.36,7.79,88.10,,20011016.9000000,,PAR,0,,5,T,,,,,,,,,,,,,,
"     C/2001 U2 (SOHO)",1.0,0.0065,142.98,7.05,80.50,,20011017.7200000,,PAR,0,,7,T,,,,,,,,,,,,,,
"     C/2001 U3 (SOHO)",1.0,0.0050,144.58,8.62,87.65,,20011017.9300000,,PAR,0,,33,T,,,,,,,,,,,,,,
"     C/2001 U4 (SOHO)",1.0,0.0048,144.21,2.99,82.05,,20011018.3300000,,PAR,1,,47,T,,,,,,,,,,,,,,
"     C/2001 U5 (SOHO)",1.0,0.0052,144.11,3.70,81.84,,20011019.0700000,,PAR,0,,22,T,,,,,,,,,,,,,,
"     C/2001 U6 (LINEAR)",.9961671660999523,4.406415633051399,107.2555017659365,115.2305140774483,85.71514129929791,2294.892613733453,20020808.6596422,38981.3066683592,COM,620,,110,,,,,,6.8,12.5,12.7,5.,0.03,,,,,
"     C/2001 U7 (SOHO)",1.0,0.0061,143.87,357.28,77.76,,20011019.9300000,,PAR,1,,62,T,,,,,,,,,,,,,,
"     C/2001 U8 (SOHO)",1.0,0.0049,143.94,8.56,93.27,,20011018.9900000,,PAR,0,,9,T,,,,,,,,,,,,,,
"     C/2001 U9 (SOHO)",1.0,0.0050,144.50,9.19,86.65,,20011023.9100000,,PAR,1,,78,T,,,,,,,,,,,,,,
"     C/2001 U10 (SOHO)",1.0,0.0050,145.23,4.08,85.20,,20011031.3900000,,PAR,0,,8,T,,,,,,,,,,,,,,
"     C/2001 V1 (SOHO)",1.0,0.0075,143.76,337.44,60.98,,20011101.7400000,,PAR,0,,6,T,,,,,,,,,,,,,,
"     C/2001 V2 (SOHO)",1.0,0.0055,145.40,11.81,88.93,,20011104.5300000,,PAR,0,,12,T,,,,,,,,,,,,,,
"     C/2001 V3 (SOHO)",1.0,0.0053,146.86,349.53,73.25,,20011111.6700000,,PAR,0,,6,T,,,,,,,,,,,,,,
"     C/2001 V4 (SOHO)",1.0,0.0051,144.84,4.71,85.68,,20011113.1000000,,PAR,0,,6,T,,,,,,,,,,,,,,
"     C/2001 V5 (SOHO)",1.0,0.0053,145.60,358.22,77.37,,20011114.4600000,,PAR,0,,10,T,,,,,,,,,,,,,,
"     C/2001 V6 (SOHO)",1.0,0.0374,69.76,73.64,54.87,,20011102.4800000,,PAR,0,,8,T,,,,,,,,,,,,,,
"     C/2001 W1 (LINEAR)",.9989272363715469,2.399248608862957,118.6452723886726,91.9397815751018,6.16150423580244,4470.624528907939,20011224.9010349,105770.612416091,COM,80,,101,,,,,,13.7,10.,16.3,5.,0.03,,,,,
"     C/2001 W2 (BATTERS)",.9413747812522384,1.051065185763014,115.9130793147368,113.3558524952364,142.0857916096556,34.80603550277455,20011223.9183092,75.9147148124845,HTC,198,4,350,,,,,,12.1,10.75,,,,,,,,
"     C/2001 W3 (SOHO)",1.0,0.0059,141.95,13.58,88.11,,20011122.7200000,,PAR,0,,5,T,,,,,,,,,,,,,,
"     C/2001 W4 (SOHO)",1.0,0.0056,140.34,18.18,92.69,,20011126.8900000,,PAR,0,,7,T,,,,,,,,,,,,,,
"     C/2001 X1 (LINEAR)",.9970417976993651,1.697938381655095,115.626975610428,336.0706318972199,202.2010702175755,1146.254912098288,20020108.0919698,13751.4750417987,COM,90,,203,,,,,,14.0,4.5,,,,,,,,
"     C/2001 X4 (SOHO)",1.0,0.0049,147.82,336.54,60.24,,20011202.7700000,,PAR,0,,8,T,,,,,,,,,,,,,,
"     C/2001 X5 (SOHO)",1.0,0.0059,138.71,23.35,97.31,,20011204.9100000,,PAR,0,,6,T,,,,,,,,,,,,,,
"     C/2001 X6 (SOHO)",1.0,0.0052,147.01,328.76,50.77,,20011206.6100000,,PAR,0,,9,T,,,,,,,,,,,,,,
"     C/2001 X7 (SOHO)",1.0,0.0076,147.30,353.27,73.18,,20011208.4300000,,PAR,1,,9,T,,,,,,,,,,,,,,
"     C/2001 X8 (SOHO)",1.0,0.0371,72.28,74.35,56.15,,20011212.8600000,,PAR,0,,13,T,,,,,,,,,,,,,,
"     C/2001 X9 (SOHO)",1.0,0.0076,142.15,309.62,29.88,,20011213.1700000,,PAR,0,,10,T,,,,,,,,,,,,,,
"     C/2001 X10 (SOHO)",1.0,0.0360,73.46,73.79,56.74,,20011215.5500000,,PAR,0,,9,T,,,,,,,,,,,,,,
"     C/2001 Y2 (SOHO)",1.0,0.0054,143.80,5.16,84.14,,20011216.8700000,,PAR,0,,13,T,,,,,,,,,,,,,,
"     C/2001 Y3 (SOHO)",1.0,0.0074,145.34,6.49,85.06,,20011216.8700000,,PAR,0,,7,T,,,,,,,,,,,,,,
"     C/2001 Y4 (SOHO)",1.0,0.0070,144.61,324.05,42.87,,20011218.6200000,,PAR,0,,10,T,,,,,,,,,,,,,,
"     C/2001 Y5 (SOHO)",1.0,0.0053,144.61,8.83,87.04,,20011222.9800000,,PAR,1,,51,T,,,,,,,,,,,,,,
"     C/2002 A1 (LINEAR)",.7257837772173068,4.710956649249996,14.05750826880874,81.80773692299958,18.90905950311701,29.64847403245161,20011127.5552102,71.2085508355912,JFc,839,4,124,,,,,,8.2,11.5,13.0,5.,0.03,,,,,
"     C/2002 A2 (LINEAR)",.7265048138993524,4.707081567665671,14.05492764211528,81.92881653903481,19.26463816984318,29.71459608433835,20011205.6659001,71.402144998306,JFc,863,3,204,,,,,,7.5,12.,12.4,5.,0.03,,,,,
"     C/2002 A3 (LINEAR)",1.009447085478947,5.151608943805854,48.08265039739901,136.5263827564008,329.5288206401337,,20020424.6939904,,HYP,527,,284,,,,,,6.6,10.75,11.2,5.,0.03,,,,,
"     C/2002 A4 (SOHO)",1.0,0.0366,72.13,75.45,61.50,,20020101.3400000,,PAR,0,,8,T,,,,,,,,,,,,,,
"     C/2002 B1 (LINEAR)",.7710105513954233,2.271129419273545,51.02134052438205,58.1854245660213,76.1583989845243,17.5649759830795,20020420.0053243,31.2354537878247,HTC,204,4,92,,,,,,6.9,24.25,15.8,5.,0.03,,,,,
"     C/2002 B2 (LINEAR)",.9972247608021836,3.84216722770415,152.8725870778694,54.3169723200776,257.0700800526558,2765.048695028208,20020406.8288618,51513.6076496173,COM,87,,52,,,,,,10.1,10.,13.3,5.,0.03,,,,,
"     C/2002 B3 (LINEAR)",1.005440387336162,6.056173983894204,73.69034754332334,289.3649504676455,123.1367485460728,,20020116.6717984,,HYP,44,,50,,,,,,7.8,10.,12.2,5.,0.03,,,,,
"     C/2002 C2 (LINEAR)",.9996408010165843,3.253748829793651,104.8813759184437,242.9559982765397,159.9338172192434,18113.43911512361,20020410.8154720,862147.535987876,COM,346,,206,,,,,,10.2,8.5,12.7,5.,0.03,,,,,
"     C/2002 C3 (SOHO)",1.0,0.0052,141.83,355.39,79.37,,20020206.0400000,,PAR,1,,12,T,,,,,,,,,,,,,,
"     C/2002 C4 (SOHO)",1.0,0.0054,144.46,0.34,78.76,,20020211.6600000,,PAR,1,,19,T,,,,,,,,,,,,,,
"     C/2002 CE10 (LINEAR)",.7914852430666357,2.046759388332533,145.4586918350175,147.4439431163391,126.1881500982952,17.58503472000122,20030622.0987411,30.7541122220205,HTC,894,2,818,,,,,,13.4,5.,,,,,,,,
"     C/2002 D1 (SOHO)",1.0,0.0063,143.09,358.77,81.67,,20020222.8600000,,PAR,0,,19,T,,,,,,,,,,,,,,
"     C/2002 E1 (SOHO)",1.0,0.0056,145.49,9.11,83.70,,20020303.0900000,,PAR,0,,19,T,,,,,,,,,,,,,,
"     C/2002 E2 (Snyder-Murakami)",1.000789031795722,1.466444662429621,92.54498245851332,244.5828421467878,9.034140993271516,,20020221.7928660,,HYP,302,,905,,,,,,10.6,7.5,13.4,5.,0.03,,,,,
"     C/2002 E3 (SOHO)",1.0,0.0052,144.69,8.96,87.60,,20020316.4400000,,PAR,1,,24,T,,,,,,,,,,,,,,
"     P/2002 EJ57 (LINEAR)",.5939100192848197,2.635505053036538,4.969681931408044,330.3834818424286,166.8918930559977,10.34440175675498,20011219.1234006,16.5337196903993,JFc,85,5,59,,,,,,,,15.8,5.,0.03,,,,,
"     C/2002 F1 (Utsunomiya)",.9995399670148084,.4382989674500229,80.87692965731995,289.0295448864359,125.9000292380358,1905.072747234946,20020422.8984181,29409.0106637232,COM,53,,161,,,,,,10.6,18.5,,,,,,,,
"     C/2002 F2 (SOHO)",1.0,0.0051,144.03,4.73,84.28,,20020321.1800000,,PAR,0,,22,T,,,,,,,,,,,,,,
